일련번호,이름,생년,생월,생일,성별,나이,거주시도,휴대폰,학력,혼인여부,주거형태,직업종류코드,직업종류,월소득액,고객등급코드,월 카드 이용 총 금액,신용카드 일시불 이용금액,신용카드 할부 이용금액 합,총 대출 금액,신용등급,개설 카드 개수
3862,엄동인,1950,9,1,여,69,인천광역시,010-5848-6848,초졸,미혼,가족소유,7,학생,22354143,0,190000,112000,27000,86320000,7,2
3863,돈승희,1953,11,7,여,66,전라남도,010-1168-8141,초대졸,사실혼,자가소유,3,자영업,86864534,0,190000,106000,26000,89700000,10,7
3864,단은혜,1970,1,11,여,49,인천광역시,010-2296-3875,초졸,사실혼,가족소유,3,자영업,19534528,2,170000,99000,22000,90400000,9,9
3865,허현호,1966,4,5,남,53,충청남도,010-9443-5764,대졸,재혼,자가소유,6,주부,81286214,0,100000,42000,14000,83610000,6,7
3866,당아리,1956,7,27,남,63,제주특별자치도,010-8242-6234,석사,비혼,자가소유,7,학생,11837795,0,80000,28000,9000,83020000,10,6
3867,고선화,1969,4,7,여,50,경상남도,010-8021-4047,석사,사별,자가소유,6,주부,159833257,0,80000,26000,8000,82410000,3,2
3868,평자철,1944,7,26,남,75,대구광역시,010-2233-1617,초대졸,이혼,월세,0,NULL,124258275,3,90000,31000,8000,82820000,5,8
3869,홍영식,1951,12,10,여,68,경기도,010-5099-6915,초대졸,재혼,월세,6,주부,13231297,0,80000,30000,8000,83170000,7,8
3870,나민주,1958,8,8,여,61,세종특별자치시,010-1083-4922,석사,이혼,자가소유,7,학생,264648574,2,90000,30000,8000,86220000,7,4
3871,현지원,1948,6,22,여,71,강원도,010-3196-3888,석사,이혼,가족소유,7,학생,292649878,1,80000,30000,10000,86900000,6,7
3872,화희섭,1947,6,17,여,72,경기도,010-5187-2612,중졸,사별,자가소유,1,회사원,62254477,2,90000,33000,9000,88520000,7,1
3873,묘성혁,1946,2,25,여,73,대전광역시,010-5139-9026,초대졸,재혼,가족소유,3,자영업,22846362,0,90000,33000,9000,87540000,5,3
3874,지현윤,1949,5,17,남,70,경상북도,010-7796-1588,초졸,사별,전세,6,주부,99672861,0,90000,37000,10000,87640000,4,5
3875,우나연,1956,8,10,남,63,경기도,010-3588-5784,대졸,미혼,전세,2,전문직,147623229,0,90000,33000,10000,88650000,6,3
3876,두용덕,1969,3,14,남,50,강원도,010-4437-0528,대졸,사실혼,월세,3,자영업,180830829,1,80000,31000,8000,87140000,1,8
3877,옥준혁,1963,11,2,남,56,서울특별시,010-5936-5161,박사,사별,자가소유,1,회사원,167477800,0,90000,33000,9000,86520000,4,6
3878,표정태,1956,2,15,남,63,울산광역시,010-6837-7180,대졸,기혼,전세,6,주부,189817651,0,80000,31000,7000,86540000,3,9
3879,궁지성,1983,7,10,여,36,인천광역시,010-5360-0830,대졸,사별,전세,3,자영업,87592299,1,80000,31000,8000,86770000,6,4
3880,연유정,1951,9,23,남,68,경기도,010-2508-4107,중졸,사별,자가소유,8,무직,254540793,1,90000,35000,10000,87480000,6,6
3881,영정순,1953,12,10,남,66,충청북도,010-2267-5736,석사,비혼,전세,7,학생,24233816,1,80000,36000,9000,86780000,2,7
3882,갈미화,1959,4,28,남,60,대전광역시,010-5437-3475,초대졸,재혼,가족소유,8,무직,8321733,1,90000,36000,8000,86180000,10,0
3883,명윤성,1997,7,21,여,22,부산광역시,010-5131-9838,중졸,기혼,전세,8,무직,15837527,1,90000,41000,10000,85460000,6,8
3884,최지완,1971,9,18,여,48,전라북도,010-1680-3484,중졸,미혼,전세,7,학생,56529117,1,90000,36000,11000,86580000,10,1
3885,엽영리,1957,9,21,남,62,대전광역시,010-9063-8885,중졸,이혼,월세,0,NULL,24337177,0,90000,36000,8000,86780000,1,6
3886,온소라,1948,3,16,남,71,전라남도,010-7796-6545,대졸,이혼,자가소유,1,회사원,19429591,0,90000,36000,12000,86110000,6,8
3887,감무현,1965,7,26,여,54,부산광역시,010-2350-5344,박사,사실혼,전세,4,계열사직원,78561177,0,90000,32000,11000,85920000,4,0
3888,순윤성,1966,9,19,여,53,부산광역시,010-0138-3812,초대졸,사별,자가소유,3,자영업,268891795,0,90000,35000,10000,86660000,1,6
3890,강동욱,1936,9,16,여,83,경상북도,010-1129-7539,초졸,비혼,가족소유,2,전문직,294499846,0,70000,0,11000,87350000,4,7
3891,강한석,2010,9,4,남,9,제주특별자치도,010-0532-5459,대졸,사별,가족소유,4,계열사직원,250697150,1,170000,4000,2000,28910000,7,3
3892,권영규,2012,8,20,남,7,경기도,010-0205-0163,고졸,사별,월세,3,자영업,218177723,2,190000,3000,1000,28180000,4,5
3893,김대현,2007,11,3,남,12,경상북도,010-1422-5653,고졸,사별,자가소유,0,NULL,395573306,0,200000,4000,2000,27710000,4,2
3894,김병완,1967,4,5,여,52,제주특별자치도,010-6986-7212,중졸,사별,전세,0,NULL,272188868,1,170000,3000,4000,27620000,8,8
3895,김세현,1947,4,13,남,72,제주특별자치도,010-7325-2754,초대졸,재혼,월세,7,학생,242298538,0,190000,4000,3000,27020000,6,5
3896,김아영,1966,3,5,남,53,광주광역시,010-0587-9717,박사,비혼,월세,0,NULL,181395737,1,180000,4000,4000,25800000,9,7
3897,김진우,1966,11,18,남,53,대전광역시,010-8472-5635,대졸,재혼,가족소유,7,학생,12142823,2,170000,4000,4000,26480000,9,6
3898,김혜빈,1964,9,29,남,55,광주광역시,010-3143-3573,대졸,재혼,자가소유,0,NULL,414836307,3,190000,5000,11000,26910000,2,2
3899,배홍주,2000,8,3,남,19,대전광역시,010-0427-1498,대졸,사실혼,전세,8,무직,17951191,0,180000,4000,10000,27760000,4,8
3900,백욱진,1970,3,16,남,49,충청북도,010-3981-5336,초대졸,이혼,전세,3,자영업,179640831,1,180000,4000,3000,27970000,3,7
3901,서성철,1945,3,21,여,74,대전광역시,010-2556-1009,박사,이혼,전세,8,무직,372450091,1,180000,4000,3000,27070000,1,8
3902,성민규,1982,6,1,남,37,경기도,010-5507-0319,고졸,사실혼,자가소유,1,회사원,404523427,0,190000,5000,7000,26990000,3,7
3903,신승엽,1985,10,26,남,34,서울특별시,010-4144-1129,박사,사실혼,월세,6,주부,174350355,1,200000,5000,8000,26930000,1,3
3904,엄광용,2001,11,19,여,18,광주광역시,010-6271-0900,중졸,기혼,가족소유,0,NULL,336948245,0,210000,5000,0,28110000,9,0
3905,오승환,1999,3,23,남,20,경기도,010-9232-2918,초대졸,재혼,자가소유,3,자영업,98087240,2,220000,5000,0,27460000,10,9
3906,유기민,2000,7,30,남,19,전라남도,010-8925-5947,박사,사별,월세,8,무직,429991626,1,190000,5000,0,26180000,3,7
3907,윤성빈,1987,5,17,여,32,대구광역시,010-2932-7031,초졸,사별,가족소유,3,자영업,400957865,1,220000,5000,0,33350000,1,8
3908,이덕성,1978,10,8,여,41,대전광역시,010-1200-6964,석사,재혼,자가소유,6,주부,20969523,0,200000,5000,2000,34510000,3,0
3909,이영웅,2004,4,13,여,15,대구광역시,010-3147-3397,초졸,기혼,가족소유,8,무직,120996682,0,210000,5000,3000,28780000,3,7
3910,이준호,1997,2,12,여,22,경기도,010-6861-5985,중졸,기혼,자가소유,8,무직,231928192,0,210000,6000,0,26450000,1,0
3911,이춘구,1978,9,21,여,41,강원도,010-7812-6985,석사,기혼,자가소유,7,학생,478335107,0,210000,5000,3000,27120000,1,9
3912,장욱진,1973,5,14,남,46,인천광역시,010-6118-9265,초졸,이혼,자가소유,0,NULL,320141831,1,200000,5000,2000,28800000,7,0
3913,장한결,2010,12,17,여,9,대전광역시,010-4513-9129,초졸,재혼,월세,0,NULL,371463800,2,200000,5000,1000,29620000,3,6
3914,장한빈,1966,2,15,남,53,전라북도,010-0385-6809,초대졸,비혼,가족소유,6,주부,212887967,0,70000,0,33000,4970000,6,4
3915,조기훈,1951,9,13,남,68,제주특별자치도,010-3441-5322,중졸,비혼,가족소유,2,전문직,258794646,0,170000,4000,18000,14240000,1,7
3916,최경환,1979,10,16,여,40,서울특별시,010-9363-4920,초대졸,기혼,전세,8,무직,377563882,0,200000,4000,22000,13700000,7,8
3917,최정수,2003,7,26,남,16,경상북도,010-9294-7250,박사,기혼,월세,8,무직,357332165,0,210000,5000,20000,14480000,8,4
3918,한경환,1998,1,17,여,21,서울특별시,010-2595-4058,초졸,비혼,월세,3,자영업,271899579,0,180000,5000,21000,14410000,7,1
3919,황보환,2015,2,18,여,4,경기도,010-2909-8632,석사,미혼,가족소유,0,NULL,454013628,0,200000,5000,19000,13020000,9,5
3920,강혜진,2004,12,8,남,15,경상북도,010-2595-1012,박사,사별,전세,3,자영업,397273111,0,190000,5000,22000,13240000,7,0
3921,김강현,1959,1,12,여,60,충청북도,010-9455-2378,박사,사별,가족소유,6,주부,48838754,0,180000,5000,22000,13400000,8,3
3922,김건영,1980,8,8,남,39,경상북도,010-6235-2594,석사,미혼,자가소유,6,주부,136623347,0,200000,5000,22000,12860000,6,0
3923,김광래,1950,12,17,남,69,제주특별자치도,010-5822-9509,중졸,미혼,전세,3,자영업,84416472,0,200000,5000,31000,12760000,6,3
3924,김명석,2011,5,12,남,8,울산광역시,010-0261-4206,초대졸,사별,전세,8,무직,420957304,3,200000,5000,26000,15500000,9,5
3925,김상훈,1988,1,7,남,31,서울특별시,010-7491-4207,중졸,비혼,가족소유,1,회사원,134110063,1,200000,5000,25000,14790000,4,7
3926,김정현,1996,5,4,남,23,광주광역시,010-7820-2070,중졸,사실혼,월세,6,주부,164909778,0,200000,5000,25000,13400000,2,3
3927,김찬혁,1942,10,7,여,77,경기도,010-3122-3170,박사,사실혼,전세,8,무직,311233411,0,200000,5000,21000,14030000,8,7
3928,김형준,1959,4,30,여,60,경기도,010-0347-7042,초대졸,기혼,가족소유,7,학생,74209267,0,220000,5000,17000,14460000,10,1
3929,노준수,2004,11,3,여,15,광주광역시,010-9238-4142,초대졸,미혼,월세,7,학생,307783991,2,230000,5000,24000,14250000,7,8
3930,문승욱,1990,8,13,남,29,경기도,010-9781-1082,중졸,기혼,자가소유,8,무직,67119910,1,200000,5000,20000,13990000,3,0
3931,박성호,1974,6,22,남,45,대구광역시,010-6372-4508,박사,미혼,자가소유,3,자영업,334145403,1,230000,6000,26000,14020000,1,4
3932,박준권,1947,6,20,여,72,경상북도,010-3267-2372,박사,기혼,월세,6,주부,180798464,0,210000,6000,26000,14330000,7,5
3933,박준혁,2000,9,7,여,19,경상북도,010-7906-0666,대졸,사별,월세,7,학생,472899702,0,210000,7000,27000,11640000,6,3
3934,선명훈,2005,11,5,남,14,서울특별시,010-9703-4561,박사,미혼,가족소유,3,자영업,224215906,2,220000,7000,26000,10600000,7,3
3935,손동한,2006,4,3,여,13,제주특별자치도,010-2086-1466,대졸,기혼,전세,6,주부,302532994,0,220000,6000,29000,11170000,6,1
3936,신명길,1959,10,17,남,60,경상북도,010-8023-2917,박사,재혼,월세,3,자영업,312772793,0,210000,6000,29000,11080000,3,0
3937,양우용,1967,5,22,여,52,충청북도,010-0990-4934,초졸,기혼,가족소유,8,무직,491696977,1,210000,6000,24000,11290000,2,1
3938,원종수,1983,6,3,남,36,세종특별자치시,010-9026-3444,초대졸,사실혼,전세,0,NULL,107211383,1,10110000,0,20000,9780000,5,2
3939,이강민,1967,1,1,남,52,광주광역시,010-4075-6556,초대졸,기혼,월세,3,자영업,427723840,2,13640000,1000,10000,6830000,2,3
3940,이상철,1974,9,14,남,45,경상남도,010-7518-9686,대졸,미혼,자가소유,0,NULL,349650623,0,12520000,1000,6000,6440000,8,2
3941,이영훈,1962,4,24,남,57,제주특별자치도,010-4555-2856,중졸,재혼,자가소유,0,NULL,437022706,0,11780000,1000,5000,6280000,5,1
3942,이재걸,1935,12,14,남,84,경기도,010-4234-9820,초대졸,재혼,가족소유,0,NULL,481044730,1,12070000,1000,6000,6550000,7,6
3943,이충현,2012,11,16,남,7,경상북도,010-1130-5976,초대졸,사별,월세,3,자영업,196554271,1,11230000,1000,10000,5980000,5,6
3944,이한솔,2002,9,3,여,17,전라북도,010-1738-4923,초졸,미혼,전세,0,NULL,445029420,3,11900000,1000,9000,6350000,2,4
3945,장소영,1996,10,24,남,23,경상북도,010-1495-7708,초졸,재혼,전세,2,전문직,174175858,2,12110000,1000,11000,6540000,7,9
3946,전승현,1975,9,10,여,44,울산광역시,010-8481-1727,초졸,비혼,자가소유,8,무직,42682458,0,14580000,1000,8000,7040000,2,0
3947,정성엽,1973,8,1,여,46,전라남도,010-0674-5893,석사,이혼,월세,6,주부,124490578,0,13870000,1000,9000,6110000,5,5
3948,정유정,1963,6,10,남,56,서울특별시,010-9250-6100,중졸,사실혼,전세,3,자영업,339099478,0,11590000,2000,8000,5660000,10,8
3949,조성훈,2010,12,14,남,9,대구광역시,010-9765-6390,초대졸,재혼,월세,8,무직,33287288,0,12760000,2000,9000,4970000,5,4
3950,조한길,1961,6,5,여,58,경상북도,010-7183-4312,초대졸,비혼,월세,2,전문직,248650253,1,11330000,1000,12000,4750000,1,4
3951,천중원,1975,3,27,남,44,경기도,010-2436-6582,박사,재혼,전세,8,무직,142905704,1,12520000,1000,8000,6090000,2,6
3952,최용근,1951,6,1,남,68,경상북도,010-5776-8224,박사,미혼,전세,6,주부,86307810,0,13150000,1000,16000,5790000,3,8
3953,최준호,2007,5,22,여,12,제주특별자치도,010-4304-0910,중졸,재혼,월세,3,자영업,134876138,0,13050000,2000,19000,5580000,9,5
3954,최현흠,2006,8,25,여,13,광주광역시,010-4917-3220,대졸,기혼,가족소유,8,무직,179958348,3,12690000,2000,17000,5970000,9,7
3955,한기진,1974,9,12,남,45,강원도,010-4292-1154,대졸,재혼,월세,3,자영업,332193598,0,12790000,2000,15000,6200000,2,9
3956,강민석,1978,4,1,남,41,서울특별시,010-4028-5142,석사,미혼,전세,2,전문직,354803242,0,12350000,1000,19000,5720000,2,6
3957,구정모,1960,9,17,여,59,경기도,010-7359-9292,중졸,재혼,가족소유,3,자영업,304864020,0,9230000,2000,13000,4430000,2,2
3958,권세헌,1967,11,7,남,52,전라북도,010-8043-8454,대졸,미혼,가족소유,3,자영업,421145883,1,8590000,2000,11000,3860000,2,5
3959,김명규,2011,3,22,남,8,경상북도,010-3898-0373,중졸,기혼,가족소유,1,회사원,27428001,2,8630000,2000,11000,3650000,5,2
3960,김보영,1987,1,29,여,32,세종특별자치시,010-9817-1436,초졸,미혼,가족소유,6,주부,255645046,0,8020000,2000,11000,4160000,10,6
3961,김선경,1978,10,10,여,41,대전광역시,010-4712-4672,초대졸,비혼,자가소유,0,NULL,189929856,0,9860000,2000,11000,5970000,5,6
3962,김윤기,1996,1,13,남,23,제주특별자치도,010-6423-0016,중졸,이혼,월세,6,주부,157531643,0,15100000,0,8000,13350000,9,2
3963,김정수,1993,10,21,여,26,경상북도,010-0693-9694,고졸,기혼,가족소유,6,주부,268939398,0,13800000,1000,4000,7830000,1,3
3964,김진역,1951,5,30,여,68,서울특별시,010-5889-1872,중졸,재혼,자가소유,3,자영업,411740198,0,14760000,1000,5000,8440000,6,5
3965,김현진,1945,5,11,남,74,충청북도,010-0641-0363,박사,비혼,전세,2,전문직,119876358,0,15440000,1000,8000,8160000,2,8
3966,박로준,1995,7,3,남,24,강원도,010-6253-6022,초대졸,사실혼,자가소유,8,무직,34519428,0,15530000,1000,4000,8430000,2,4
3967,박정훈,1986,7,4,남,33,경기도,010-8947-3742,중졸,사별,자가소유,8,무직,239675110,3,13090000,1000,2000,7020000,2,2
3968,박혁진,2011,4,26,남,8,대구광역시,010-5715-4884,초대졸,기혼,월세,7,학생,39526079,0,13560000,1000,9000,7530000,10,6
3969,서재환,2004,8,19,남,15,경기도,010-9075-5544,중졸,미혼,가족소유,3,자영업,240683429,0,12930000,1000,4000,6720000,2,7
3970,송현정,1990,10,25,여,29,경기도,010-5027-0208,중졸,재혼,전세,0,NULL,210775672,0,14610000,2000,6000,6770000,1,6
3971,양민철,1972,9,10,여,47,제주특별자치도,010-5707-7098,석사,이혼,월세,1,회사원,16422539,1,13710000,1000,3000,6100000,2,8
3972,염선주,2009,3,31,남,10,부산광역시,010-4989-0077,초졸,미혼,자가소유,6,주부,216422834,2,14100000,1000,5000,6430000,10,3
3973,오재혁,1946,1,22,여,73,경기도,010-9165-1329,대졸,사별,자가소유,8,무직,306965903,2,16390000,1000,7000,8440000,4,2
3974,유동석,1976,2,30,여,43,경기도,010-7664-7025,중졸,기혼,가족소유,0,NULL,470557411,3,16800000,1000,2000,6740000,2,4
3975,윤신철,1974,2,21,남,45,경기도,010-3383-7763,박사,비혼,자가소유,6,주부,271376081,2,40190000,1000,1000,33010000,6,1
3976,이상민,1953,1,12,여,66,경기도,010-2542-4951,박사,미혼,자가소유,6,주부,27105386,2,39760000,1000,2000,32740000,1,8
3977,이연태,1998,10,25,남,21,경상북도,010-8341-4954,대졸,재혼,전세,6,주부,201499863,1,16030000,2000,15000,8170000,5,6
3978,이장희,1996,1,3,남,23,전라남도,010-3765-0141,중졸,비혼,전세,3,자영업,453769174,0,12520000,2000,9000,7180000,6,9
3979,이주환,1971,6,10,여,48,강원도,010-2976-5791,석사,사별,전세,3,자영업,182877777,2,12700000,2000,6000,8200000,8,6
3980,이충근,1951,9,12,남,68,제주특별자치도,010-4105-8130,박사,재혼,가족소유,0,NULL,182561854,1,13280000,1000,3000,7930000,1,7
3981,임준영,2001,12,27,남,18,전라남도,010-6000-2774,박사,사실혼,가족소유,3,자영업,283102389,0,10630000,1000,5000,6100000,7,6
3982,전성학,1975,3,29,남,44,울산광역시,010-7853-4309,박사,미혼,가족소유,0,NULL,171628674,0,11180000,2000,10000,6660000,3,6
3983,정근욱,2001,4,18,남,18,인천광역시,010-5229-5294,대졸,이혼,전세,0,NULL,172642822,2,11030000,1000,9000,6550000,2,5
3984,정우철,1983,4,4,남,36,강원도,010-7146-5572,중졸,미혼,전세,6,주부,189861662,0,10910000,1000,10000,6870000,9,1
3985,정현우,1937,5,10,여,82,전라북도,010-6628-3979,초졸,비혼,가족소유,8,무직,165084881,1,9050000,2000,7000,4640000,10,0
3986,주인석,1994,6,4,남,25,전라북도,010-4832-9841,초졸,이혼,전세,1,회사원,315542897,0,70000,0,4000,24970000,3,4
3987,차아름,1972,9,24,여,47,전라남도,010-5557-8634,초졸,이혼,전세,3,자영업,243149617,0,150000,3000,2000,13290000,5,4
3988,최대근,2015,6,14,남,4,대전광역시,010-8697-5797,중졸,재혼,월세,6,주부,307750494,1,180000,3000,1000,13190000,2,4
3989,최세훈,1938,2,19,남,81,충청북도,010-7257-7649,중졸,기혼,가족소유,6,주부,248842767,0,190000,3000,1000,13580000,10,0
3990,추훈석,1979,10,7,남,40,경기도,010-9646-8760,대졸,이혼,가족소유,7,학생,115465969,0,160000,3000,1000,13360000,8,5
3991,한창호,1943,10,15,여,76,세종특별자치시,010-8522-8631,대졸,비혼,전세,8,무직,41343436,0,180000,3000,1000,13080000,6,1
3992,한현우,1981,8,28,남,38,경상남도,010-8496-2390,초대졸,이혼,가족소유,7,학생,469647086,0,160000,3000,3000,13160000,8,2
3993,강경수,1990,11,17,남,29,울산광역시,010-3229-3150,초졸,사별,자가소유,7,학생,147738302,0,160000,3000,4000,13390000,5,4
3994,강한균,1961,12,1,남,58,경기도,010-7669-0810,고졸,사별,가족소유,7,학생,367837600,1,180000,3000,3000,13290000,2,9
3995,고지용,1968,8,20,남,51,제주특별자치도,010-4514-7857,고졸,기혼,자가소유,8,무직,373202984,0,180000,3000,3000,13570000,5,7
3996,김동진,1942,5,5,여,77,대전광역시,010-4686-2336,초졸,사별,전세,7,학생,417437146,2,170000,3000,4000,13290000,9,3
3997,김병규,2011,10,30,여,8,제주특별자치도,010-9554-1765,박사,이혼,가족소유,7,학생,287611321,0,180000,3000,1000,12190000,4,3
